Countries,World Rank,2019 Score,Judical Effectiveness,Government Integrity,Tax Burden,Gov't Spending,Business Freedom,Trade Freedom,Investment Freedom ,Financial Freedom,Tariff Rate (%),Income Tax Rate (%),Corporate Tax Rate (%),Tax Burden % of GDP,Gov't Expenditure % of GDP ,Population (Millions),GDP Growth Rate (%),5 Year GDP Growth Rate (%),region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
South Africa,102.0,58.3,39.3,39.7,62.1,67.6,64.3,76.0,45.0,50.0,4.5,45.0,28.0,31.3,32.8,56.5,1.3,1.5,Sub-Saharan Africa,5.741403196,6.061827869,5.191837724,5.66502293,0.0,10.0,10.0,5.0,9.987942632000001,9.884249264,8.974438379,10.0,7.5,10.0,10.0,10.0,9.166666667000001,6.047035015,10.0,10.0,10.0,10.0,,,10.0,8.262222222,9.45,9.237407407000001,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.0,5.75,10.0,10.0,10.0,8.964285713999999,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,7.673183797999999,59.0,4.252941176,7.990042722,8.0,4.0,4.0,4.0,6.060745975,8.034971362,7.42463452,7.390775958,8.333333332999999,3.333333333,3.925506183,7.165725505,3.863636255,2.394078108,1.0,5.762888284,8.786819147000001,9.536009362,9.082345792,5.0,8.101293575,8.706666667,8.48,4.8624,7.349688888999999,6.177811509,3.659197714,4.9185046119999996,10.0,6.583984605,0.7692307690000001,8.296923098999999,5.216712824,6.871226581,10.0,10.0,10.0,10.0,5.566666667000001,2.098061106,3.08104871,8.0,8.273212426,10.0,6.169831485,3.3056933610000003,4.0,8.621188236,3.9272912000000004,8.618104396,7.7245067270000005,6.03279732,7.400876267999999,6.84,82.0,7.256591899,58.0,2.0
Spain,57.0,65.7,51.4,51.9,62.3,46.2,66.8,86.0,85.0,70.0,2.0,45.0,25.0,33.5,42.3,46.3,3.1,1.9,Western Europe,8.064469803,6.51228272,6.307879207999999,6.961543911000001,9.739642065,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,7.5,9.166666667000001,9.635436244,10.0,10.0,10.0,10.0,,,10.0,8.926666667000001,7.3611111110000005,8.762592592999999,10.0,7.5,,,10.0,,,10.0,,,10.0,9.5,10.0,10.0,8.0,6.5,10.0,10.0,10.0,9.214285713999999,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,8.821932869,25.0,4.379411765,4.560500555,10.0,4.0,4.0,4.0,5.73497808,5.008669216,4.189327678,6.092062111000001,8.333333332999999,8.333333332999999,5.496974992999999,7.758620983999999,8.649122715,7.3686169779999995,1.0,6.803340148999999,9.367740696,9.78319919,9.899761896000001,10.0,9.762675446,9.1,8.98,7.0012,8.3604,5.8241983170000005,9.963313765,7.8937560410000005,10.0,6.562360237999999,3.076923077,7.743794892,5.794359402,8.012128861,10.0,7.936,9.0,8.978666667,3.9,3.83623406,6.7035212920000005,8.0,5.066321217,10.0,6.251012762,2.9961462819999998,7.555555556,9.488970128,4.802436477,7.566217516,8.296182377000001,6.784251389,7.337976939,7.53,34.0,8.175966435,28.0,1.0
Sri Lanka,115.0,56.4,39.4,28.9,84.9,88.3,75.1,76.2,40.0,40.0,4.4,24.0,28.0,12.3,19.8,21.4,3.1,4.2,South Asia,4.446713094,4.249264418,4.883232405,4.526403306000001,9.059575052000001,5.0,10.0,5.0,9.95230373,9.866450444,7.963750835,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.45221974,5.0,5.0,10.0,6.666666667,,,7.5,7.006666667,6.244444444,6.917037037,5.0,5.0,,,5.0,,,5.0,,,7.5,5.5,10.0,10.0,3.666666667,3.5,7.5,7.5,7.5,7.095238095,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.037549941,120.0,8.414705882,9.091303542999999,7.0,9.0,8.0,8.5,8.251502356,5.654882391,5.035094549,5.592580636,5.0,5.833333333,3.6146434469999997,7.359711578,5.350000064,6.650833488,0.897435897,5.280256242,9.066783458,8.628601985,9.815595607999999,0.0,6.8777452629999996,7.0,8.14,3.0064,6.0488,5.560764035,5.471616132,5.516190083,10.0,5.851259589,0.0,0.0,1.950419863,5.8788524870000005,5.0,7.624,10.0,7.541333333,10.0,3.973715365,6.391785781,8.0,0.0,10.0,6.394250191,4.297870318,5.333333333,9.583696731,3.823447722,9.043176853,7.993530562,6.67917592,6.8715864810000005,6.63,96.0,6.333774971,116.0,3.0
Sudan,166.0,47.7,22.2,26.2,86.3,96.6,52.1,45.0,5.0,20.0,17.5,10.0,35.0,6.7,10.6,40.8,3.2,3.0,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,165.0,48.1,22.2,35.5,70.9,77.2,48.3,64.6,40.0,30.0,10.2,38.0,36.0,13.2,27.6,0.6,0.0,-0.9,Latin America & the Caribbean,4.143163082,5.114552197,5.3931029310000005,4.88360607,6.661153688,10.0,10.0,,10.0,10.0,10.0,,,5.0,5.0,5.0,5.0,7.220384563,10.0,10.0,,10.0,,,,9.704444444,8.844444444,9.274444444,,,,,,,,,,,,,10.0,10.0,7.333333333,6.75,,,,8.520833332999999,,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,7.75040738,54.0,1.732352941,8.584782918,10.0,5.0,5.0,5.0,6.329283965,4.231635431,5.1,5.564618707,5.0,5.0,2.745757539,3.493336875,8.009479537999999,7.078947226,0.974358974,5.070129201,9.61505847,7.214717428999999,8.62003907,10.0,8.862453742000001,8.386666667,7.92,6.1312,7.479288888999999,6.559008182,6.833151018,6.6960796,10.0,6.629055436,0.0,7.3012923270000005,4.643449254,7.204704436,5.0,8.966000000000001,10.0,7.988666667,8.9,2.8523646019999997,4.9688864960000005,10.0,7.006901537999999,10.0,7.288025439,2.91348363,1.333333333,6.22846668,4.485371373,7.281612026,7.769344032999999,5.001935179,6.759542428,6.85,81.0,7.30020369,57.0,2.0
Sweden,19.0,75.2,84.0,88.0,43.2,26.7,88.0,86.0,85.0,80.0,2.0,57.0,22.0,44.1,49.4,10.1,2.4,2.8,Western Europe,9.420187587000001,8.12385125,7.932705508,8.492248115,9.541151209,10.0,10.0,10.0,9.863934276,9.918360566,9.956458968,10.0,10.0,10.0,10.0,10.0,10.0,9.832536726,10.0,10.0,10.0,10.0,,,10.0,8.704444444,8.005555556000001,8.903333332999999,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,9.333333332999999,8.75,10.0,10.0,10.0,9.726190476000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,8.75,9.319148591,7.0,1.020588235,4.641235241,8.0,2.0,0.0,1.0,3.6654558689999996,9.111156195,7.460412037,8.872760241,9.166666667000001,10.0,6.198300732000001,8.454247017,7.86163489,8.012150525,1.0,8.348592034,9.030865413999999,9.828933347000001,9.990643051000001,10.0,9.712610453,9.1,8.98,7.0012,8.3604,7.074312934,9.919527094,8.496920014,10.0,7.914203267,3.076923077,7.743794892,6.244973745,8.27557344,10.0,9.708,10.0,9.902666667,6.666666667,3.836949522,3.9955396089999997,6.0,10.0,10.0,6.7498593,5.158076,7.555555556,9.732929313,8.379877628,9.023786065,8.632462171,8.080447788999999,8.244324585,7.65,25.0,8.484574296,13.0,1.0
Switzerland,4.0,81.9,82.0,88.0,70.5,64.8,75.4,87.4,85.0,90.0,1.3,40.0,24.0,27.8,34.3,8.4,1.1,1.6,Western Europe,,,,8.393828928,9.72595393,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,7.5,9.166666667000001,9.630873532,10.0,10.0,10.0,10.0,,,10.0,8.426666667000001,7.405555556,8.610740741,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,8.666666667000001,9.0,10.0,10.0,10.0,9.666666667000001,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,9.258916356,10.0,6.388235293999999,6.302265359,10.0,8.0,6.0,7.0,7.422625162999999,9.132183123999999,8.004069989,9.152544895,10.0,8.333333332999999,5.841066506000001,9.598998829,9.268292586,7.853049492,1.0,8.575948751,9.617803019,9.831811542999999,9.771216986,10.0,9.805207887,9.906666667,8.66,0.0,6.188888888999999,5.837417655,9.889941295,7.863679475,10.0,7.558143017000001,3.076923077,7.743794892,6.126286995,7.54471384,8.0,9.929,10.0,9.309666667,10.0,7.9833409820000005,8.284330509,6.0,10.0,5.0,7.877945248,6.369687999,8.0,9.572728402000001,8.001825217999999,8.373754301,9.293812433,8.268634725,8.485415547,8.37,4.0,8.814458177999999,3.0,1.0
Syria,,,24.4,20.3,,,49.6,47.0,0.0,,16.5,22.0,28.0,,,18.4,,,Middle East & North Africa,,,,2.930968011,9.118885472,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.5,0.0,0.0,0.0,5.833333333,4.984072935,0.0,0.0,0.0,0.0,,,,6.088888889,4.488888889,5.288888889,,,,,,,,,,,,,0.0,6.2636750160000005,0.333333333,0.5,,,,1.7742520869999998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861652859,158.0,6.821880154,8.967029972999999,2.0,9.0,5.0,7.0,6.197227532,3.10436513,3.0,5.855555534,3.333333333,7.5,3.219695307,4.0928366,5.9526745000000005,6.109002789,0.463414634,3.42824904,9.478306481,0.0,0.0,10.0,4.86957662,8.366666667,6.7,0.628,5.231555556,5.243370318,2.820138863,4.031754591,8.585209003,4.571993319,0.833333333,0.0,1.801775551,4.912573675,2.0,4.756256256,10.0,5.585418752000001,7.233333332999999,3.60679602,7.140709056,6.0,10.0,0.0,5.663473067999999,4.105006735,1.111111111,9.062733185,4.13262031,,6.233666307000001,4.929027529,5.392639783,4.96,154.0,3.9108264289999997,159.0,4.0
Tajikistan,122.0,55.6,52.1,36.4,91.8,64.6,67.3,73.6,25.0,30.0,5.7,13.0,15.0,20.6,34.3,8.8,7.1,6.8,Caucasus & Central Asia,,,,3.6080392889999997,9.355164677000001,5.0,10.0,2.5,9.532089917,9.766044958,7.359626975,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.349374995,5.0,10.0,10.0,8.333333332999999,,,0.0,8.177777778,5.788888889,4.655555556,2.5,2.5,,,0.0,,,2.5,,,2.5,2.0,10.0,10.0,1.333333333,2.0,2.5,2.5,2.5,4.404761905,,10.0,10.0,10.0,10.0,10.0,10.0,5.0,8.333333332999999,5.762051984,126.0,7.232352941,9.063487738,0.0,10.0,7.0,8.5,6.19896017,5.740432139,5.425497357999999,5.756878805,4.0,,5.674560361,8.413207872000001,6.3703703879999996,6.4624537129999995,0.7179487179999999,5.137031799,9.710741699,7.805832792,8.857088101,10.0,9.093415647999999,9.186666667,8.48,7.8416,8.502755556,5.207972166,3.451501209,4.3297366880000006,10.0,4.524526684,2.307692308,0.995630772,2.609283255,6.3604438739999996,8.0,7.471,8.0,7.823666667,5.566666667000001,5.79649521,7.363487903999999,6.0,8.129313462,0.0,5.475993873999999,5.79884449,2.666666667,9.119161274,4.96334331,6.968204814,7.107993771,6.104035721,6.467898754,6.65,93.0,6.206025992000001,120.0,4.0
Tanzania,94.0,60.2,41.4,33.2,80.5,90.3,46.6,67.8,55.0,50.0,8.6,30.0,30.0,12.4,18.0,50,6.0,6.8,Sub-Saharan Africa,3.66110125,5.007240843,4.066134797,4.24482563,7.219002977000001,10.0,10.0,7.5,9.938134076,9.948032624,9.47723334,8.5,7.5,0.0,0.0,0.0,5.333333333,7.343189884,10.0,10.0,5.0,8.333333332999999,,,5.0,8.866666667,7.038888889,6.968518519,7.5,5.0,,,2.5,,,5.0,,,5.0,5.0,10.0,10.0,4.0,4.5,10.0,10.0,5.0,7.642857143,0.0,5.0,5.0,5.0,0.0,10.0,5.0,10.0,5.0,6.191474778,113.0,6.332352941,9.982403261,7.0,8.0,4.0,6.0,7.3286890510000005,4.820207663,4.746475915,4.897309573,6.666666667,8.333333332999999,5.71449012,7.287421644,5.448029041,5.347774063,0.9189189190000001,5.678049954,9.385306507000001,8.968022326,8.882432527999999,5.0,8.05894034,8.56,7.42,5.098,7.026,5.16288881,0.796479552,2.979684181,10.0,5.372063434,0.0,10.0,5.124021145,6.282426331,10.0,8.366,10.0,9.455333332999999,5.566666667000001,4.545425272,6.3799941239999995,10.0,8.273212426,5.0,6.627549748,4.2032719830000005,2.444444444,8.941724158,3.4593771980000003,7.566036536,7.814181339,5.73817261,7.27368523,6.92,77.0,6.555737389,102.0,3.0
Thailand,43.0,68.3,45.9,36.4,81.3,85.8,82.5,83.0,55.0,60.0,3.5,35.0,20.0,15.6,21.8,69.1,3.9,2.8,South Asia,3.27384722,5.269454884,4.496670198,4.346657434,8.609330941,10.0,9.742684471,5.0,9.436818842000001,8.654191232999999,8.566738909,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.503134394,10.0,5.0,10.0,8.333333332999999,,,10.0,7.426666667,6.761111111,8.062592593,2.5,0.0,,,2.5,,,7.5,,,10.0,4.5,10.0,9.708699401,1.0,1.75,10.0,10.0,7.5,7.136957057,0.0,10.0,5.0,7.5,10.0,10.0,10.0,0.0,4.375,6.453236255,102.0,4.394117647,9.223523916,6.0,7.0,7.0,7.0,6.654410391,5.038190512,4.625848953,5.008113964,3.333333333,4.166666667,5.963763608,7.454141419,6.013513406,4.949201062,0.846153846,4.774643377,9.603731799,9.392108123,9.820995711,5.0,8.454208908,9.613333333,7.8,3.444,6.952444444,5.544293839,7.84379662,6.69404523,10.0,6.282111952,1.5384615380000002,6.084410272,4.6349945880000005,7.070371065,8.0,10.0,10.0,9.333333332999999,5.566666667000001,5.643444011000001,5.628065606,10.0,1.36606213,0.0,4.700706402,4.185944953,9.555555556,9.114248963,3.957102267,9.239489435,7.01831916,7.178443389,7.0708277079999995,6.8,87.0,6.626618128,97.0,3.0
Timor-Leste,172.0,44.2,13.1,32.1,96.3,0.9,60.5,75.0,45.0,20.0,2.5,10.0,10.0,13.1,57.5,1.2,-0.5,3.1,South Asia,,,,0.0,8.420599253999999,10.0,10.0,7.5,10.0,10.0,9.5,10.0,7.5,5.0,5.0,5.0,7.5,8.473533085,5.0,10.0,0.0,5.0,,,,8.757777778,6.994444444,7.876111111,,,,,,,,,,,,,10.0,10.0,6.333333333,7.25,,,,8.395833332999999,,5.0,5.0,5.0,10.0,10.0,10.0,5.0,6.666666667,5.61070966,131.0,0.0,7.477157104,7.0,10.0,10.0,10.0,6.119289276,3.8501882660000004,3.216529876,2.997392829,5.7,,0.0,,4.292972477,4.733810622,1.0,3.5415562960000004,8.253625996,7.2728908379999995,9.873143316,10.0,8.849915037999999,9.366666667,9.5,10.0,9.622222222000001,4.288466529,5.045582184,4.667024356000001,,5.341915865,8.461538462,,6.901727162999999,7.063657914,,10.0,9.0,9.5,2.233333333,4.161840874,5.747952389,8.0,10.0,10.0,6.690521099,5.299327282,4.0,8.853861558,3.5116332139999997,7.542095278,6.906225895,6.018857205,7.403126101000001,6.6,100.0,6.10535483,128.0,4.0
Togo,158.0,50.3,29.6,28.1,67.8,77.0,50.4,69.4,65.0,30.0,10.3,45.0,27.0,21.5,27.7,7.8,4.4,5.5,Sub-Saharan Africa,,,,3.945628531,6.400032893,10.0,10.0,7.5,10.0,10.0,9.5,9.6,10.0,5.0,5.0,5.0,8.2,8.033344298,0.0,10.0,10.0,6.666666667,,,10.0,9.555555556,7.594444444,9.05,7.5,5.0,,,10.0,,,7.5,,,10.0,8.0,10.0,10.0,3.666666667,4.75,10.0,10.0,10.0,8.345238095,,5.0,5.0,5.0,0.0,10.0,5.0,5.0,5.0,6.700933683,94.0,6.923529412000001,8.447262339,2.0,7.0,,7.0,6.092697938,,4.1,,4.166666667,5.0,3.900700062,1.9758566169999998,,,0.926829268,3.688572303,9.470967875,8.924391646,9.6420271,0.0,7.009346655,7.253333333,7.56,7.0232,7.278844444,,3.292319818,3.292319818,10.0,,0.7692307690000001,1.65938462,1.2143076940000002,5.446367989,5.0,7.89045273,10.0,7.63015091,1.6666666669999999,,,8.0,7.006901537999999,0.0,4.1683920510000005,,2.666666667,8.948513904,,8.234399194,7.578785483,6.8570913120000005,6.218544757999999,5.69,144.0,6.195466842,122.0,4.0
Trinidad and Tobago,112.0,57.0,40.6,32.9,82.3,61.9,67.8,68.4,60.0,50.0,8.3,25.0,25.0,22.8,35.7,1.4,-2.6,-1.3,Latin America & the Caribbean,4.9211627280000005,6.102578792,4.022142034,5.015294518,0.0,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,5.0,5.0,5.0,8.333333332999999,5.944444444,10.0,10.0,10.0,10.0,,,,9.611111111,8.522222222,9.066666667,,,,,,,,,,,,,10.0,10.0,7.666666667,7.0,,,,8.666666667000001,,10.0,10.0,10.0,0.0,0.0,0.0,10.0,6.666666667,7.039934741000001,78.0,5.876470587999999,8.418998307,0.0,9.0,5.0,7.0,5.323867224,5.32537146,3.343023503,5.122270337,8.333333332999999,3.333333333,2.9644980469999997,6.243780052000001,2.92753617,2.4209455909999997,0.974358974,4.389010072,8.093869531000001,5.857648364,9.068365765,10.0,8.254970915,8.986666667,7.86,5.8056,7.550755556,6.431846318,6.181079391,6.306462855,10.0,6.06128316,6.153846154,10.0,7.405043105,7.815565379,8.0,0.0,10.0,6.0,10.0,4.53452626,6.059108655,10.0,5.136215,10.0,7.621641652,3.742903829,6.666666667,9.657523736,2.620500496,6.792368897999999,7.6460414420000005,6.187667511,6.603103055,6.48,110.0,6.75996737,84.0,3.0
Tunisia,125.0,55.4,42.7,36.6,74.4,74.4,76.7,71.4,45.0,30.0,9.3,35.0,30.0,20.8,29.2,11.5,1.9,1.7,Middle East & North Africa,4.498299166000001,4.8710460819999994,4.591228217,4.653524488,8.780159366,10.0,10.0,5.0,6.954553332000001,7.85340361,7.9615913879999995,10.0,7.5,0.0,0.0,0.0,5.833333333,7.525028029,10.0,10.0,5.0,8.333333332999999,,,7.5,7.9,5.227777778,6.875925926,7.5,7.5,,,7.5,,,7.5,,,10.0,8.0,10.0,10.0,4.333333333,5.5,10.0,7.5,10.0,8.19047619,,5.0,0.0,2.5,0.0,0.0,0.0,10.0,4.166666667,6.601278341,98.0,5.4117647060000005,6.411152109,7.0,7.0,4.0,5.5,6.080729204,4.713658464,4.334959168,5.868897437,6.666666667,8.333333332999999,4.881959393,7.25779119,5.494505564,5.10486594,0.804878049,5.279933807,9.538561695,9.666121005,9.028563543999999,0.0,7.058311561,8.833333332999999,6.9,5.164,6.965777778,4.468424781,7.256812973,5.862618877,9.243353783,5.343814705,0.7692307690000001,9.403179512000001,5.172074995,6.810956357999999,5.0,6.629,10.0,7.2096666670000005,6.1,2.9429426810000003,4.707123516,10.0,5.510352308,3.0,5.376736417999999,3.320484165,5.1111111110000005,9.59844716,4.108486173999999,9.398287296,8.385856989,6.653778816,6.413393967,6.33,117.0,6.46563917,110.0,3.0
Turkey,68.0,64.6,49.8,41.2,76.4,65.1,66.0,79.6,70.0,60.0,2.7,35.0,22.0,25.5,34.1,80.8,7.0,6.0,Middle East & North Africa,3.657348818,4.553012103,4.001248747,4.070536556,8.274906404,10.0,6.03942545,2.5,7.913245667000001,7.189269674,6.728388158,10.0,10.0,10.0,10.0,10.0,10.0,8.334431521,10.0,10.0,10.0,10.0,,,2.5,7.211111111,4.905555556,4.8722222219999995,7.5,5.0,,,5.0,,,2.5,,,2.5,4.5,6.167185919,8.211353428999999,1.333333333,2.5,5.0,7.5,5.0,5.101696097,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,6.473633851000001,101.0,6.267647059,6.385131632,7.0,7.0,7.0,7.0,6.663194673,3.437319568,3.177842367,5.590815636,3.333333333,5.0,4.580553111,8.552860388,5.576922894,5.755081301000001,0.897435897,4.7440882,8.286272189,9.558567062,8.46582927,10.0,9.07766713,9.56,7.84,0.6688,6.022933332999999,6.0304668470000005,8.771009182,7.400738015,10.0,5.844405393,2.307692308,8.40754874,5.519882147000001,7.235888374,5.0,9.356,10.0,8.118666667000001,4.433333333,4.197220787,6.882368191,8.0,2.517253846,1.0,4.50502936,4.0789367080000005,6.222222222,9.586178621,4.346271562,9.233336132,7.57318082,6.840021011,6.487905679,6.84,82.0,6.656816926,96.0,3.0
Uganda,95.0,59.7,38.5,25.4,73.3,88.7,46.3,75.4,55.0,40.0,7.3,40.0,30.0,12.9,19.4,37.7,4.5,4.3,Sub-Saharan Africa,2.1114462119999997,4.217562227,3.387280925,3.2387631210000003,5.392618579,5.0,8.364257582999999,7.5,9.966786956,9.995018043,8.165212517,9.9,7.5,5.0,5.0,5.0,7.466666667,7.008165921,10.0,10.0,5.0,8.333333332999999,,,10.0,7.6444444439999995,8.055555556,8.566666667,7.5,5.0,,,2.5,,,10.0,,,10.0,7.0,10.0,10.0,4.0,4.0,10.0,10.0,7.5,7.928571429,0.0,5.0,5.0,5.0,0.0,0.0,0.0,10.0,3.75,6.119589402999999,117.0,8.591176471,10.0,8.0,5.0,3.0,4.0,7.647794117999999,4.2573767469999995,4.373647675,5.394652449,3.333333333,5.833333333,4.869959497,8.351582808,4.982455969,4.390947487,0.923076923,4.891804412,9.052663719,6.389185467000001,8.954914552,10.0,8.599190934,8.166666667000001,7.44,5.2384,6.948355556,5.955540992,2.724873058,4.340207025,10.0,7.0079450229999996,8.461538462,10.0,8.489827828,7.444597602000001,10.0,8.333,9.0,9.111,10.0,5.221946125,8.271358778,8.0,10.0,10.0,8.582217484,4.572671606,3.5555555560000003,8.777854492000001,2.930951305,8.913413659,7.814181339,6.094104659,7.929107381000001,7.3,56.0,6.709794702000001,90.0,3.0
Ukraine,147.0,52.3,31.5,29.6,81.8,46.9,66.1,75.0,35.0,30.0,2.5,20.0,18.0,33.1,42.1,42.3,2.5,-2.3,Eastern Europe,5.10040733,4.720246609,3.973628783,4.598094241,7.464542925,0.0,0.373690315,0.0,4.352663413,3.79457368,1.704185482,10.0,7.5,10.0,10.0,10.0,9.166666667000001,6.111798358,5.0,10.0,10.0,8.333333332999999,,,2.5,7.728888888999999,7.45,5.8929629629999996,7.5,7.5,,,5.0,,,2.5,,,5.0,5.5,7.785358201,10.0,5.666666667,4.0,7.5,7.5,7.5,7.136003552999999,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,6.288703135,110.0,5.229411765,4.8698888380000005,10.0,9.0,4.0,6.5,6.649825151,2.103663069,2.7370593289999996,3.375205092,8.333333332999999,6.666666667,4.8026205,8.940766187000001,4.21383659,4.138819676000001,0.7179487179999999,4.324646752,8.06388382,4.693604099,0.255144033,0.0,3.2531579880000003,8.72,9.1,7.966,8.595333333,4.720519226,3.77871719,4.249618208,10.0,3.712991063,0.0,5.86315899,3.192050018,6.50925039,8.0,9.224,4.0,7.074666667000001,5.566666667000001,5.031813393999999,6.437998958,6.0,9.251725385,0.0,5.381367401,4.0107815019999995,5.777777778,9.834665108,2.8310125839999998,9.79947046,6.015084441,6.378131979,6.278055349,5.4,149.0,5.844351567,134.0,4.0
United Arab Emirates,9.0,77.6,87.1,78.8,99.2,68.8,79.9,84.4,40.0,60.0,2.8,0.0,0.0,8.9,32.3,10.1,0.5,3.3,Middle East & North Africa,4.80081959,6.754037393,7.44638966,6.333748881,9.737828182000001,5.0,10.0,7.5,10.0,10.0,8.5,10.0,7.5,0.0,0.0,0.0,5.833333333,8.023720505,10.0,0.0,0.0,3.333333333,,,2.5,8.522222222,4.35,5.124074074,0.0,0.0,,,0.0,,,0.0,,,2.5,0.5,10.0,8.907617424,1.6666666669999999,2.5,7.5,7.5,5.0,6.153469156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100455003,149.0,6.102941176,8.816880935,2.0,10.0,10.0,10.0,6.729955528,7.8559845820000005,6.870227283999999,7.902159344,8.333333332999999,6.666666667,5.51280339,9.905908896,9.036668749,9.057614072,0.5121951220000001,5.976645951,8.395136763,6.087340309,9.1864,10.0,8.417219268,9.993333332999999,9.06,7.1612,8.738177777999999,7.445536047,8.301188562,7.873362305,10.0,7.663747972,5.833333333,5.310030783,6.269037363,8.220144361000001,5.0,8.243,10.0,7.747666667000001,10.0,7.226850263999999,8.57605882,6.0,10.0,0.0,6.967151513999999,7.214012199,9.333333332999999,9.591301424,8.23818425,9.995837472,9.865488082,9.039692793,7.918170325,7.45,42.0,6.275227501,117.0,3.0
